portfolio_category,index,display_title,display_description,source_title,source_description,portfolio_caption,summary_description,thumbnail_url,platform,watch_url,portfolio_page_url,source_author,video_id,embed_url,source_metadata_status
TELEVISION,11,Robert Evan's SIRIUS Radio Montage,"This is &quot;Robert Evan&#x27;s SIRIUS Radio Montage&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",Robert Evan's SIRIUS Radio Montage,"This is &quot;Robert Evan&#x27;s SIRIUS Radio Montage&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/128036745-190d740984f38f78b9633d22448a81c3bcad4362df60bc909c921a7c71665a9f-d_295x166?region=us,Vimeo,https://vimeo.com/20093522,https://zbutcher.myportfolio.com/television,zbutcher,20093522,https://player.vimeo.com/video/20093522?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,12,Thirty Seconds to Mars: From Yesterday,"Theatrical-style TV spot from the award-winning band, 30 Seconds To Mars, debuting the hit single &quot;From Yesterday&quot;. Produced by Virgin Records | Edited by @zbutcher",Thirty Seconds to Mars: From Yesterday,"Theatrical-style TV spot from the award-winning band, 30 Seconds To Mars, debuting the hit single &quot;From Yesterday&quot;. Produced by Virgin Records | Edited by @zbutcher",,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/128034957-d126a6ce4a77129865ea26e14ff4cdd2bb7a0322ebb3c261632a141f5b1e2aa3-d_295x166?region=us,Vimeo,https://vimeo.com/20093369,https://zbutcher.myportfolio.com/television,zbutcher,20093369,https://player.vimeo.com/video/20093369?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,13,"Kia ""Optima Limited"" - TV Spot 2 of 2",One of two FX Channel TV spots for the new KIA &quot;Optima- Limited.&quot;,"Kia ""Optima Limited"" - TV Spot 2 of 2",One of two FX Channel TV spots for the new KIA &quot;Optima- Limited.&quot;,,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/261249711-67c2dd75dbc61afda706301bf8b4d13cdf94327f1d2ade4d4128ab263ab4ea16-d_640?region=us,Vimeo,https://vimeo.com/37999499,https://zbutcher.myportfolio.com/television,zbutcher,37999499,https://player.vimeo.com/video/37999499?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,14,"Kia ""Optima Limited"" - TV Spot 1 of 2",One of two FX Channel TV spots for the new KIA &quot;Optima- Limited.&quot;,"Kia ""Optima Limited"" - TV Spot 1 of 2",One of two FX Channel TV spots for the new KIA &quot;Optima- Limited.&quot;,,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/261222486-178236151b00cef86282437091440110a2d8b0c144e12ab3da51ba0a1e9760a8-d_640?region=us,Vimeo,https://vimeo.com/37995270,https://zbutcher.myportfolio.com/television,zbutcher,37995270,https://player.vimeo.com/video/37995270?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,15,"""Millenium Live"" - TV Promo","This is &quot;&quot;Millenium Live&quot; - TV Promo&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""Millenium Live"" - TV Promo","This is &quot;&quot;Millenium Live&quot; - TV Promo&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/128058941-cabdaa7c2e37711d747355106f48a9eae1b064e6f2b36d6ff3991cd594fb08de-d_295x166?region=us,Vimeo,https://vimeo.com/20096662,https://zbutcher.myportfolio.com/television,zbutcher,20096662,https://player.vimeo.com/video/20096662?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,16,"DirecTV NFL Sunday Ticket ""Displaced Fan"" TV Spot with Tom Arnold",One of several spots from the DirecTV award-winning NFL Sunday Ticket campaign - Cannes Lions International Advertising Festival.,"DirecTV NFL Sunday Ticket ""Displaced Fan"" TV Spot with Tom Arnold",One of several spots from the DirecTV award-winning NFL Sunday Ticket campaign - Cannes Lions International Advertising Festival.,,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/262410046-5466b6185e169f45deba9e34fa332a66f90489a63c6d7c67229edc07a275eb9d-d_295x166?region=us,Vimeo,https://vimeo.com/38153351,https://zbutcher.myportfolio.com/television,zbutcher,38153351,https://player.vimeo.com/video/38153351?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,17,"DirecTV NFL Sunday Ticket ""Tube Socks"" TV Spot with Tom Arnold",One of two spots from the DirecTV award-winning NFL Sunday Ticket campaign - Cannes Lions International Advertising Festival.,"DirecTV NFL Sunday Ticket ""Tube Socks"" TV Spot with Tom Arnold",One of two spots from the DirecTV award-winning NFL Sunday Ticket campaign - Cannes Lions International Advertising Festival.,,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/262408582-22ce3bad0e32ed6c220480889458e1901a18a9e10b17a78665926cb3ffcb8972-d_295x166?region=us,Vimeo,https://vimeo.com/38153128,https://zbutcher.myportfolio.com/television,zbutcher,38153128,https://player.vimeo.com/video/38153128?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,18,Adelphia TV Spots,"This is &quot;Adelphia TV Spots&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",Adelphia TV Spots,"This is &quot;Adelphia TV Spots&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/128039517-17d2a39e493d682f0fe059b29acf3c23a85d496cf637e207d927173fcf259fb3-d_295x166?region=us,Vimeo,https://vimeo.com/20093982,https://zbutcher.myportfolio.com/television,zbutcher,20093982,https://player.vimeo.com/video/20093982?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,19,"""Union Bank of California"" - TV Spot","This is &quot;&quot;Union Bank of California&quot; - TV Spot&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""Union Bank of California"" - TV Spot","This is &quot;&quot;Union Bank of California&quot; - TV Spot&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/128166515-44e68d7ac9cfc248528d529dddadd2058ffb3e555a995fbd26df2108723eae5b-d_295x166?region=us,Vimeo,https://vimeo.com/20112803,https://zbutcher.myportfolio.com/television,zbutcher,20112803,https://player.vimeo.com/video/20112803?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,20,"""Sunkist"" - TV Spot","This is &quot;&quot;Sunkist&quot; - TV Spot&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""Sunkist"" - TV Spot","This is &quot;&quot;Sunkist&quot; - TV Spot&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/128058695-b285fbb9c445ac601c87226954b72023ed56ed8448e96363c4d449be5d1555da-d_295x166?region=us,Vimeo,https://vimeo.com/20096644,https://zbutcher.myportfolio.com/television,zbutcher,20096644,https://player.vimeo.com/video/20096644?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,21,"""Brandman University"" - Promo","This is &quot;&quot;Brandman University&quot; - Promo&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""Brandman University"" - Promo","This is &quot;&quot;Brandman University&quot; - Promo&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.",,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/128171220-21e30f049226ff86ff7510dc38248aeab5995b06d3c214b1284b0c26e50c5b01-d_295x166?region=us,Vimeo,https://vimeo.com/20113525,https://zbutcher.myportfolio.com/television,zbutcher,20113525,https://player.vimeo.com/video/20113525?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
TELEVISION,22,Vimeo video 44267079,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work.",Vimeo video 44267079,,,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work.",,Vimeo,https://vimeo.com/44267079,https://zbutcher.myportfolio.com/television,,44267079,https://player.vimeo.com/video/44267079?color=f00008,HTTP 200
TELEVISION,23,"Chandon ""Dance"" TV Spot :15",Edited for Dentsu.,"Chandon ""Dance"" TV Spot :15",Edited for Dentsu.,,"Television promo, episode/special excerpt, rockumentary, or broadcast-style editorial work. Title was recovered from video-provider metadata rather than portfolio caption.",https://i.vimeocdn.com/video/262376089-2c365330db15b9f0395918ae32e9cc749e01a6db82d43c7f8bcd06916feec96a-d_640?region=us,Vimeo,https://vimeo.com/38148827,https://zbutcher.myportfolio.com/television,zbutcher,38148827,https://player.vimeo.com/video/38148827?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
VIDEO WALLS,1,MADONNA - RE INVENTION TOUR - REMASTEDED 4K - FULL SHOW,●▬▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬▬▬● █║▌█║█ Comment ✔ Like ✔ Share ✔ Subscribe █ ▌║▌█║ ●▬▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬▬▬● Ayúdanos. Help Us! https://mpago.la/2C125QW TRACKLIST 00:00 INTRO - THE BEAST WITHIN 05:12 VOGUE 10:45 NOBODY KNOWS ME 14:48 FROZEN 19:43 AMERICAN LIFE 25:07 EXPRESS YOURSELF 29:43 BURNING UP 33:21 MATERIAL GIRL 37:21 HOLLYWOOD INTERLUDE 41:15 HANKY PANKY 44:54 DEEPER AND DEEPER 49:56 DIE ANOTHER DAY 53:59 LAMENT 56:18 BEDTIME STORY INTERLUDE 01:00:16 NOTHING FAILS 01:04:46 DON´T TELL ME 01:10:03 LIKE A PRAYER 01:15:25 MOTHER AND FATHER 01:20:44 IMAGINE 01:24:39 SUSANMC LEOD / INTO THE GROOVE 01:32:01 PAPA DON´T PREACH 01:36:17 CRAZY FOR YOU 01:40:16 MUSIC 01:45:12 HOLIDAY #Madonna #ReinventionTour #Madonna4K Join Us!!!!! https://www.facebook.com/groups/MADONNANOW,MADONNA - RE INVENTION TOUR - REMASTEDED 4K - FULL SHOW,●▬▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬▬▬● █║▌█║█ Comment ✔ Like ✔ Share ✔ Subscribe █ ▌║▌█║ ●▬▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬▬▬● Ayúdanos. Help Us! https://mpago.la/2C125QW TRACKLIST 00:00 INTRO - THE BEAST WITHIN 05:12 VOGUE 10:45 NOBODY KNOWS ME 14:48 FROZEN 19:43 AMERICAN LIFE 25:07 EXPRESS YOURSELF 29:43 BURNING UP 33:21 MATERIAL GIRL 37:21 HOLLYWOOD INTERLUDE 41:15 HANKY PANKY 44:54 DEEPER AND DEEPER 49:56 DIE ANOTHER DAY 53:59 LAMENT 56:18 BEDTIME STORY INTERLUDE 01:00:16 NOTHING FAILS 01:04:46 DON´T TELL ME 01:10:03 LIKE A PRAYER 01:15:25 MOTHER AND FATHER 01:20:44 IMAGINE 01:24:39 SUSANMC LEOD / INTO THE GROOVE 01:32:01 PAPA DON´T PREACH 01:36:17 CRAZY FOR YOU 01:40:16 MUSIC 01:45:12 HOLIDAY #Madonna #ReinventionTour #Madonna4K Join Us!!!!! https://www.facebook.com/groups/MADONNANOW,"Madonna (LIVE Tour) ""Like A Prayer""",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation. Music/performance branding is central.,https://i.ytimg.com/vi/AZLgEzuDBsk/hqdefault.jpg,YouTube,https://www.youtube.com/watch?v=AZLgEzuDBsk,https://zbutcher.myportfolio.com/video-walls,Madonna Now,AZLgEzuDBsk,https://www.youtube.com/embed/AZLgEzuDBsk?si=bozkZDcjaPEgrxH8&start=4350,HTTP 200
VIDEO WALLS,2,"The Cross ""Videowall""",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation.,"The Cross ""Videowall""",,"The Cross ""Videowall""",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation.,https://i.vimeocdn.com/video/1829255083-b691816e61b5c09693efd2df6fee1f5e2c43977c9b2efdc3aba38a5d4951821d-d_295x166?region=us,Vimeo,https://vimeo.com/931824653,https://zbutcher.myportfolio.com/video-walls,zbutcher,931824653,https://player.vimeo.com/video/931824653?badge=0&autopause=0&player_id=0&app_id=58479,HTTP 200
VIDEO WALLS,3,"VICON House of Moves presents: ""Stan Lee's NHL Guardian Project"" - Featurette","This is &quot;VICON House of Moves presents: &quot;Stan Lee&#x27;s NHL Guardian Project&quot; - Featurette&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","VICON House of Moves presents: ""Stan Lee's NHL Guardian Project"" - Featurette","This is &quot;VICON House of Moves presents: &quot;Stan Lee&#x27;s NHL Guardian Project&quot; - Featurette&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","Stan Lee's NHL ""Guardian Project""",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation. Sports/arena spectacle branding is central.,https://i.vimeocdn.com/video/128214622-a166ca83720269742bac67ec62c3c99b80e924d8741fed00c6501fc925b4cb31-d_295x166?region=us,Vimeo,https://vimeo.com/20099573,https://zbutcher.myportfolio.com/video-walls,zbutcher,20099573,https://player.vimeo.com/video/20099573?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
VIDEO WALLS,4,"""Stan Lee's NHL Guardian Project: The Story Continues"" - TV Spot","This is &quot;&quot;Stan Lee&#x27;s NHL Guardian Project: The Story Continues&quot; - TV Spot&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""Stan Lee's NHL Guardian Project: The Story Continues"" - TV Spot","This is &quot;&quot;Stan Lee&#x27;s NHL Guardian Project: The Story Continues&quot; - TV Spot&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","Stan Lee's ""NHL Guardian Project: The Story Continues""",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation. Sports/arena spectacle branding is central.,https://i.vimeocdn.com/video/128080123-2609f8d1f93e6c7e778cdc198dfcd1387e31759f1f32e376aab67bdfb28d4072-d_295x166?region=us,Vimeo,https://vimeo.com/20099442,https://zbutcher.myportfolio.com/video-walls,zbutcher,20099442,https://player.vimeo.com/video/20099442?title=0&byline=0&portrait=0&color=ffffff,HTTP 200
VIDEO WALLS,5,"""Electronic Art's/Arnson Communications"" - Brand ID","This is &quot;&quot;Electronic Art&#x27;s/Arnson Communications&quot; - Brand ID&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""Electronic Art's/Arnson Communications"" - Brand ID","This is &quot;&quot;Electronic Art&#x27;s/Arnson Communications&quot; - Brand ID&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","E3: Electronic Art's ""Into The Light"" 2",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation.,https://i.vimeocdn.com/video/128195393-3859e1216e2c0af3b94cc1d3d87f1ed7fcb149401d3c69863a70f2dd40bec395-d_295x166?region=us,Vimeo,https://vimeo.com/20116815,https://zbutcher.myportfolio.com/video-walls,zbutcher,20116815,https://player.vimeo.com/video/20116815,HTTP 200
VIDEO WALLS,6,"""JET 2 THE LIGHT: Electronic Art's E3"" - Video Wall Installation","This is &quot;&quot;JET 2 THE LIGHT: Electronic Art&#x27;s E3&quot; - Video Wall Installation&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""JET 2 THE LIGHT: Electronic Art's E3"" - Video Wall Installation","This is &quot;&quot;JET 2 THE LIGHT: Electronic Art&#x27;s E3&quot; - Video Wall Installation&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","E3: Electronic Art's ""Into The Light"" (Extended Vers)",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation.,https://i.vimeocdn.com/video/128230116-1e793a18c0b0c3cd4750047223cf664666532ba376de9ecaa42b069327abbc9e-d_295x166?region=us,Vimeo,https://vimeo.com/20118976,https://zbutcher.myportfolio.com/video-walls,zbutcher,20118976,https://player.vimeo.com/video/20118976,HTTP 200
VIDEO WALLS,7,"""REVOLUTION: Electronic Art's E3"" - Video Wall Installation","This is &quot;&quot;REVOLUTION: Electronic Art&#x27;s E3&quot; - Video Wall Installation&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","""REVOLUTION: Electronic Art's E3"" - Video Wall Installation","This is &quot;&quot;REVOLUTION: Electronic Art&#x27;s E3&quot; - Video Wall Installation&quot; by zbutcher on Vimeo, the home for high quality videos and the people who love them.","E3: Electronic Art's ""Cities In Dust""",Large-format/multi-screen or live-event visual piece designed for video-wall/backdrop presentation.,https://i.vimeocdn.com/video/136830084-dace15dffaf1fc7e13f49c74989820f0f5f57085574ec6d466a776d3ab7b65f4-d_295x166?region=us,Vimeo,https://vimeo.com/20118419,https://zbutcher.myportfolio.com/video-walls,zbutcher,20118419,https://player.vimeo.com/video/20118419,HTTP 200
